,instance_id,input.text,references,predicted_text_0,stats.exact_match_0,predicted_text_1,stats.exact_match_1,predicted_text_2,stats.exact_match_2,predicted_text_3,stats.exact_match_3,predicted_text_4,stats.exact_match_4,predicted_text_5,stats.exact_match_5,predicted_text_6,stats.exact_match_6,predicted_text_7,stats.exact_match_7,predicted_text_8,stats.exact_match_8,predicted_text_9,stats.exact_match_9,predicted_text_10,stats.exact_match_10,predicted_text_11,stats.exact_match_11,predicted_text_12,stats.exact_match_12,predicted_text_13,stats.exact_match_13,predicted_text_14,stats.exact_match_14,predicted_text_15,stats.exact_match_15,predicted_text_16,stats.exact_match_16,predicted_text_17,stats.exact_match_17,predicted_text_18,stats.exact_match_18,predicted_text_19,stats.exact_match_19,predicted_text_20,stats.exact_match_20,predicted_text_21,stats.exact_match_21,predicted_text_22,stats.exact_match_22,predicted_text_23,stats.exact_match_23,predicted_text_24,stats.exact_match_24,predicted_text_25,stats.exact_match_25,predicted_text_26,stats.exact_match_26,predicted_text_27,stats.exact_match_27,predicted_text_28,stats.exact_match_28,predicted_text_29,stats.exact_match_29,std,agreement_level
465,id5422,The light that appears dimmest is,the light in the hallSALILSPLITCHECKa light in the roomSALILSPLITCHECKa star outside the window (correct)SALILSPLITCHECKa streetlight outside the window, C,1.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,D,0.0, C,1.0, C,1.0,C,1.0,D,0.0,0.4301830671520764,Low
28,id4985,Every evening a child can look into the night sky and see that the moon is,goneSALILSPLITCHECKbreakingSALILSPLITCHECKfallingSALILSPLITCHECKmoving upwards (correct), D,1.0, B,0.0,A,0.0, C,0.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, A,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, A,0.0, D,1.0,D,1.0,D,1.0,0.4301830671520764,Low
394,id5351,"When a city tears down a park in a city, the park",is removed (correct)SALILSPLITCHECKis renewedSALILSPLITCHECKis retrievedSALILSPLITCHECKis restored, A,1.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,B,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0,A,1.0, C,0.0, A,1.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0, A,1.0, A,1.0,A,1.0,D,0.0,0.4301830671520764,Low
115,id5072,"Humans, cats, dogs, and elephants are known as mammals because their kids are born alive. Non-mammalian babies are born",oldSALILSPLITCHECKdeadSALILSPLITCHECKin an egg (correct)SALILSPLITCHECKbig, C,1.0, C,1.0,C,1.0, C,1.0, D,0.0, B,0.0, C,1.0,C,1.0,B,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, A,0.0, C,1.0,C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, D,0.0, C,1.0,C,1.0,C,1.0,0.4301830671520764,Low
306,id5263,"although there are many stars visible in the night sky, which is most visible in the day?",the single moon close to usSALILSPLITCHECKthe orion star clusterSALILSPLITCHECKthe sun that shines all day (correct)SALILSPLITCHECKall of these, C,1.0, C,1.0,C,1.0, C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,D,0.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, D,0.0,D,0.0, D,0.0, C,1.0,C,1.0,C,1.0,0.4301830671520764,Low
347,id5304,The inside of the Thanksgiving turkey is white instead of pink because of,heat energy (correct)SALILSPLITCHECKlight energySALILSPLITCHECKcolor energySALILSPLITCHECKcolor transfusion, A,1.0, A,1.0,A,1.0, B,0.0, D,0.0, B,0.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, B,0.0, A,1.0,A,1.0,A,1.0,0.4301830671520764,Low
56,id5013,A rabbit may enjoy,meatSALILSPLITCHECKcompostSALILSPLITCHECKpeas (correct)SALILSPLITCHECKpebbles, C,1.0, C,1.0,C,1.0, C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0, A,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,B,0.0, D,0.0, C,1.0,C,1.0,C,1.0,0.4301830671520764,Low
25,id4982,"If you were attacked by a shark and had to punch it sharply where it pulls in air from, you'd use your hand to make contact with",its snoutSALILSPLITCHECKits gills (correct)SALILSPLITCHECKits noseSALILSPLITCHECKits belly, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, A,0.0, B,1.0,A,0.0,D,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, B,1.0, C,0.0,A,0.0,B,1.0,0.4301830671520764,Low
258,id5215,To get warm frogs can,wear a Christmas sweaterSALILSPLITCHECKDrink a hot chocolateSALILSPLITCHECKGo for a runSALILSPLITCHECKsit under a lamp (correct), D,1.0, D,1.0,D,1.0, D,1.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, B,0.0, D,1.0,C,0.0, B,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,C,0.0, B,0.0, D,1.0,D,1.0,D,1.0,0.4301830671520764,Low
246,id5203,Turbines churning seawater can be used to produce what?,a charge for appliances (correct)SALILSPLITCHECKlarge quantities of soupSALILSPLITCHECKlarge schools of fishSALILSPLITCHECKcreating some sharp cheese, A,1.0, A,1.0,A,1.0, D,0.0, C,0.0, D,0.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, B,0.0, A,1.0,A,1.0,A,1.0,0.4301830671520764,Low
273,id5230,Fruit comes from what source,an organism that releases carbon dioxideSALILSPLITCHECKan organism that absorbs water through it's branchesSALILSPLITCHECKan organism that absorbs oxygenSALILSPLITCHECKan organism that absorbs water through it's roots (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,B,0.0,D,1.0,D,1.0,D,1.0,B,0.0, D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,B,0.0,D,1.0, B,0.0,D,1.0, A,0.0, D,1.0,D,1.0,C,0.0,0.4301830671520764,Low
242,id5199,A learned behavior is exhibited when,squinting in bright lightSALILSPLITCHECKinhaling and exhaling during sleepSALILSPLITCHECKblinking and gulping airSALILSPLITCHECKnailing up a picture frame (correct), D,1.0, D,1.0,D,1.0, D,1.0, C,0.0, C,0.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, A,0.0, D,1.0,D,1.0, A,0.0, D,1.0, A,0.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, A,0.0, D,1.0,D,1.0,D,1.0,0.4301830671520764,Low
434,id5391,Which musical instrument is the same type as a guitar?,fluteSALILSPLITCHECKcello (correct)SALILSPLITCHECKdrumSALILSPLITCHECKtrumpet, B,1.0, B,1.0,B,1.0, D,0.0, B,1.0, D,0.0, B,1.0,B,1.0,D,0.0,B,1.0,B,1.0,D,0.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,A,0.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,D,0.0, B,1.0, A,0.0,B,1.0,B,1.0,0.4301830671520764,Low
430,id5387,"When ice buildup is on a sidewalk, the ice may be reduced by",adding salt (correct)SALILSPLITCHECKadding litterSALILSPLITCHECKadding sandSALILSPLITCHECKadding water, A,1.0, A,1.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,C,0.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, D,0.0, A,1.0,A,1.0,C,0.0,0.4301830671520764,Low
156,id5113,Lightning may lead to,damage to local foliage (correct)SALILSPLITCHECKrainbows across the skySALILSPLITCHECKgrowth of local floraSALILSPLITCHECKfirefighters getting the night off, A,1.0, B,0.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0,A,1.0, B,0.0, A,1.0, B,0.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, C,0.0, A,1.0,A,1.0,A,1.0,0.4301830671520764,Low
22,id4979,What can feathers on Spheniscidae be used for?,keeping warm (correct)SALILSPLITCHECKflyingSALILSPLITCHECKsleepingSALILSPLITCHECKeating, A,1.0, A,1.0,A,1.0, B,0.0, C,0.0, A,1.0, A,1.0,A,1.0,B,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0,A,1.0, A,1.0, A,1.0, B,0.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, D,0.0, A,1.0,A,1.0,A,1.0,0.4301830671520764,Low
120,id5077,Algae can be found in,reservoir (correct)SALILSPLITCHECKmeatSALILSPLITCHECKstreetSALILSPLITCHECKtree, A,1.0, A,1.0,A,1.0, D,0.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, A,1.0, A,1.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,C,0.0, B,0.0, A,1.0,A,1.0,A,1.0,0.4301830671520764,Low
261,id5218,when worms return nutrients from dead organisms to the soil by eating them it is known as,regurgitationSALILSPLITCHECKdecomposition (correct)SALILSPLITCHECKrecyclingSALILSPLITCHECKburial, B,1.0, B,1.0,B,1.0, B,1.0, C,0.0, C,0.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, C,0.0,B,1.0, D,0.0, B,1.0,C,0.0,C,0.0,0.43018306715207644,Low
146,id5103,What would be the flavor if you ate the item that fell and is thought to have hit Sir Issac Newton's head,Sweet (correct)SALILSPLITCHECKSaltySALILSPLITCHECKbitterSALILSPLITCHECKsour, B,0.0, C,0.0,A,1.0, B,0.0, D,0.0, C,0.0, B,0.0,A,1.0,B,0.0,C,0.0,C,0.0,D,0.0,D,0.0, A,1.0, D,0.0, A,1.0, B,0.0,A,1.0, D,0.0, A,1.0, D,0.0,C,0.0,D,0.0,A,1.0, B,0.0,B,0.0, B,0.0, A,1.0,D,0.0,D,0.0,0.4497764451088035,Low
20,id4977,There was a lot more water vapor in the air when we went on a trip to,Hanoi (correct)SALILSPLITCHECKAthensSALILSPLITCHECKBaghdadSALILSPLITCHECKPhoenix, D,0.0, D,0.0,A,1.0, D,0.0, D,0.0, D,0.0, A,1.0,A,1.0,B,0.0,D,0.0,B,0.0,D,0.0,D,0.0, D,0.0, D,0.0, A,1.0, A,1.0,D,0.0, A,1.0, D,0.0, D,0.0,A,1.0,D,0.0,A,1.0, B,0.0,D,0.0, B,0.0, D,0.0,D,0.0,D,0.0,0.4497764451088035,Low
452,id5409,The skeletal system protects which of these?,liver (correct)SALILSPLITCHECKeyelashesSALILSPLITCHECKfinger nailsSALILSPLITCHECKblood vessels, D,0.0, D,0.0,D,0.0, D,0.0, D,0.0, D,0.0, A,1.0,A,1.0,D,0.0,D,0.0,D,0.0,D,0.0,D,0.0, D,0.0, D,0.0, D,0.0, A,1.0,A,1.0, A,1.0, D,0.0, D,0.0,A,1.0,D,0.0,A,1.0, B,0.0,D,0.0, B,0.0, D,0.0,A,1.0,D,0.0,0.4497764451088036,Low
491,id5448,"A shark will be unable to survive on eating algae and moss, because",it is a predator (correct)SALILSPLITCHECKit is a vegetarianSALILSPLITCHECKit is a freshwater fishSALILSPLITCHECKit is a producer, A,1.0, A,1.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0,A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,B,0.0, B,0.0, D,0.0,A,1.0,D,0.0,0.4497764451088036,Low
293,id5250,All of the following are examples of evaporation apart from,Warm breath fogging up a mirror (correct)SALILSPLITCHECKMorning dew drying on the grassSALILSPLITCHECKThe water level in a glass decreasingSALILSPLITCHECKSweat drying on skin, C,0.0, C,0.0,C,0.0, A,1.0, D,0.0, B,0.0, A,1.0,B,0.0,B,0.0,B,0.0,B,0.0,D,0.0,B,0.0, C,0.0, B,0.0, D,0.0, A,1.0,C,0.0, A,1.0, C,0.0, C,0.0,A,1.0,B,0.0,B,0.0, A,1.0,C,0.0, A,1.0, C,0.0,A,1.0,C,0.0,0.4497764451088036,Low
212,id5169,Barnyard bovines,eat organic chickenSALILSPLITCHECKeat eggsSALILSPLITCHECKeat beefSALILSPLITCHECKeat alfalfa hay (correct), D,1.0, D,1.0,D,1.0, C,0.0, C,0.0, C,0.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, B,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,C,0.0, A,0.0, D,1.0,D,1.0,D,1.0,0.44977644510880366,Low
219,id5176,Vast quantities of metal can be obtained from,a quarry (correct)SALILSPLITCHECKconcertsSALILSPLITCHECKforestsSALILSPLITCHECKsalt, A,1.0, A,1.0,A,1.0, A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,B,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, D,0.0, C,0.0, A,1.0,A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, B,0.0, A,1.0,A,1.0,D,0.0,0.44977644510880366,Low
450,id5407,An ice cube placed in sunlight will,shrink (correct)SALILSPLITCHECKchange colorSALILSPLITCHECKgrowSALILSPLITCHECKfreeze, A,1.0, C,0.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, C,0.0, C,0.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, C,0.0, A,1.0,A,1.0,C,0.0,0.44977644510880366,Low
367,id5324,The body is negatively impacted by,white blood cellsSALILSPLITCHECKvitaminsSALILSPLITCHECKrotavirus (correct)SALILSPLITCHECKnasal decongestants, D,0.0, C,1.0,C,1.0, C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,B,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, B,0.0, C,1.0,C,1.0,D,0.0,0.44977644510880366,Low
428,id5385,In solid phase matter has a/an,concrete configuration (correct)SALILSPLITCHECKambiguous formSALILSPLITCHECKshapeless formSALILSPLITCHECKradioactive glow, A,1.0, A,1.0,A,1.0, C,0.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,C,0.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,C,0.0, C,0.0, A,1.0,A,1.0,A,1.0,0.44977644510880366,Low
239,id5196,A pulley is used to lift a flag on a flagpole by,moving a rope sidewaysSALILSPLITCHECKputting something in the airSALILSPLITCHECKmoving things with wheelsSALILSPLITCHECKyanking string up a wheel (correct), D,1.0, D,1.0,D,1.0, B,0.0, D,1.0, D,1.0, D,1.0,D,1.0,B,0.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, A,0.0, A,0.0, D,1.0,A,0.0,D,1.0,D,1.0, B,0.0,B,0.0, B,0.0, D,1.0,D,1.0,D,1.0,0.44977644510880366,Low
322,id5279,What would cause a human to grow?,light wavesSALILSPLITCHECKeating wheat (correct)SALILSPLITCHECKphotosynthesisSALILSPLITCHECKmarching, B,1.0, B,1.0,B,1.0, C,0.0, C,0.0, A,0.0, B,1.0,B,1.0,C,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,C,0.0, A,0.0, B,1.0,B,1.0,C,0.0,0.44977644510880366,Low
320,id5277,A warm-weather organism can be found in,the Sahara (correct)SALILSPLITCHECKthe mountainsSALILSPLITCHECKthe oceanSALILSPLITCHECKthe sewers, A,1.0, A,1.0,A,1.0, C,0.0, C,0.0, C,0.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, A,1.0, A,1.0, C,0.0,A,1.0,A,1.0,A,1.0, B,0.0,C,0.0, B,0.0, A,1.0,A,1.0,A,1.0,0.44977644510880366,Low
266,id5223,Which of the following can be used to turn on an electrical device?,solar-rechargeable battery (correct)SALILSPLITCHECKa wedgeSALILSPLITCHECKa magnetSALILSPLITCHECKpressure gauge, A,1.0, A,1.0,A,1.0, C,0.0, A,1.0, C,0.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, B,0.0, A,1.0,A,1.0,C,0.0,0.44977644510880366,Low
402,id5359,the closest star to our planet delivers solar energy to the planet,maybeSALILSPLITCHECKall of theseSALILSPLITCHECKthis is sure (correct)SALILSPLITCHECKthis is uncertain, B,0.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,A,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, B,0.0, D,0.0, C,1.0,C,1.0, A,0.0, B,0.0, C,1.0,C,1.0,C,1.0,C,1.0, A,0.0,C,1.0, D,0.0, C,1.0,C,1.0,C,1.0,0.4497764451088037,Low
116,id5073,Wind can cause,basements to flood due to weatherSALILSPLITCHECKsmall birds to kill large birdsSALILSPLITCHECKwaterfalls to flow backwardsSALILSPLITCHECKstones to weather down to pebbles (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, A,0.0, D,1.0,D,1.0,A,0.0,D,1.0,D,1.0,D,1.0,D,1.0, C,0.0, C,0.0, B,0.0, D,1.0,D,1.0, A,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,B,0.0, D,1.0, D,1.0,D,1.0,D,1.0,0.4497764451088037,Low
18,id4975,Which requires energy to move?,weasel (correct)SALILSPLITCHECKwillowSALILSPLITCHECKmangoSALILSPLITCHECKpoison ivy, A,1.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,D,0.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, D,0.0, A,1.0, B,0.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0, D,0.0, A,1.0,A,1.0,A,1.0,0.4497764451088037,Low
122,id5079,"An octopus, when in danger and unable to swim to safety, may find itself",mimicking other things (correct)SALILSPLITCHECKmelting into sandSALILSPLITCHECKcreating new homesSALILSPLITCHECKmocking other fish, A,1.0, A,1.0,A,1.0, B,0.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,B,0.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0,A,1.0, B,0.0, A,1.0, A,1.0,B,0.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,B,0.0,0.4497764451088037,Low
348,id5305,Little puppies are a result of:,reproduction ? (correct)SALILSPLITCHECKpet store saleSALILSPLITCHECKa begging childSALILSPLITCHECKevolution, A,1.0, A,1.0,A,1.0, D,0.0, D,0.0, A,1.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,D,0.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0,A,1.0, A,1.0, A,1.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,0.4497764451088037,Low
272,id5229,How can we see how wind effects sand?,sand is always movingSALILSPLITCHECKsandstorms create ripples in sand (correct)SALILSPLITCHECKsand is easy to move throughSALILSPLITCHECKbeaches often have waves in the sand, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,D,0.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,D,0.0, D,0.0, B,1.0, D,0.0,B,1.0,D,0.0,B,1.0, B,1.0,B,1.0, C,0.0, B,1.0,B,1.0,B,1.0,0.4497764451088037,Low
481,id5438,Burning something that reproduces usually will:,impair its well being in some way (correct)SALILSPLITCHECKweed out weaker members of the speciesSALILSPLITCHECKspeed up its biological functionsSALILSPLITCHECKincrease its population growth, A,1.0, A,1.0,A,1.0, C,0.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, B,0.0, A,1.0, D,0.0, A,1.0,A,1.0, B,0.0, A,1.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,B,0.0,0.4497764451088037,Low
390,id5347,A bear cub learns to stay away from unknown bears because,they are much bigger than the cubSALILSPLITCHECKthe other bears look like its motherSALILSPLITCHECKtheir mother teaches them to keep their distance (correct)SALILSPLITCHECKthe unknown bears look harmless, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, A,0.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, A,0.0, C,1.0, C,1.0, C,1.0,A,0.0, D,0.0, A,0.0, A,0.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, D,0.0, C,1.0,C,1.0,C,1.0,0.4497764451088037,Low
330,id5287,A food that is a source of heat is,ramen (correct)SALILSPLITCHECKsaladSALILSPLITCHECKice creamSALILSPLITCHECKsushi, A,1.0, A,1.0,A,1.0, D,0.0, D,0.0, C,0.0, A,1.0,A,1.0,B,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, D,0.0, A,1.0, B,0.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.44977644510880377,Low
227,id5184,How is electricity produced from the ocean?,decaying organic material from sealifeSALILSPLITCHECKenergy is accessed underwater from tides (correct)SALILSPLITCHECKdrills to access oil suppliesSALILSPLITCHECKchemical reactions produced from the salt in the water, B,1.0, B,1.0,B,1.0, D,0.0, D,0.0, B,1.0, B,1.0,B,1.0,D,0.0,B,1.0,B,1.0,B,1.0,B,1.0, D,0.0, B,1.0, C,0.0, B,1.0,B,1.0, C,0.0, B,1.0, D,0.0,B,1.0,B,1.0,B,1.0, B,1.0,D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,0.44977644510880377,Low
11,id4968,A cactus stem is used to store,fruitSALILSPLITCHECKliquid (correct)SALILSPLITCHECKfoodSALILSPLITCHECKspines, B,1.0, B,1.0,B,1.0, C,0.0, C,0.0, D,0.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, C,0.0, C,0.0, C,0.0, B,1.0,B,1.0, C,0.0, B,1.0, D,0.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,0.44977644510880377,Low
277,id5234,The arctic is white in coloring,because it's overpopulated with polar bearsSALILSPLITCHECKbecause it's covered in white liliesSALILSPLITCHECKbecause it's blanketed in crystalline ice water (correct)SALILSPLITCHECKbecause it's gets so little sunlight, C,1.0, C,1.0,D,0.0, D,0.0, C,1.0, C,1.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, D,0.0, B,0.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, D,0.0, C,1.0,C,1.0,C,1.0,0.44977644510880377,Low
89,id5046,Seeds provide new plants with,life sustaining elements (correct)SALILSPLITCHECKessentials for photosynthesisSALILSPLITCHECKwater and hydrogenSALILSPLITCHECKstorage for roots, A,1.0, A,1.0,B,0.0, A,1.0, B,0.0, B,0.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,D,0.0, A,1.0, B,0.0, D,0.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,B,0.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.4497764451088038,Low
140,id5097,It takes more water to fill a bathtub than a,lakeSALILSPLITCHECKpoolSALILSPLITCHECKstomach (correct)SALILSPLITCHECKholding tank, B,0.0, C,1.0,B,0.0, D,0.0, B,0.0, B,0.0, D,0.0,C,1.0,B,0.0,C,1.0,B,0.0,A,0.0,B,0.0, C,1.0, C,1.0, C,1.0, D,0.0,B,0.0, A,0.0, D,0.0, D,0.0,A,0.0,B,0.0,C,1.0, B,0.0,B,0.0, A,0.0, A,0.0,C,1.0,C,1.0,0.46609159969939895,Low
208,id5165,The sidewalk next to a house having a crack in it and having vegetation growing from it is considered?,insectsSALILSPLITCHECKweathering (correct)SALILSPLITCHECKlavaSALILSPLITCHECKerosion, B,1.0, B,1.0,D,0.0, D,0.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,D,0.0, D,0.0, D,0.0, D,0.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, C,0.0, B,1.0,B,1.0,B,1.0,0.46609159969939895,Low
479,id5436,An example of water being an electrical conductor would be what?,lightening hitting water and organisms inside dying (correct)SALILSPLITCHECKstanding in a puddle and avoiding being struck by lighteningSALILSPLITCHECKstanding in a field and getting struck by lighteningSALILSPLITCHECKgrabbing a fence and being shocked, D,0.0, A,1.0,A,1.0, B,0.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0,A,1.0, D,0.0, A,1.0, D,0.0,D,0.0,A,1.0,A,1.0, B,0.0,A,1.0, B,0.0, A,1.0,A,1.0,A,1.0,0.46609159969939895,Low
