,instance_id,input.text,predicted_text_0,stats.exact_match_0,num_words_0,predicted_text_1,stats.exact_match_1,num_words_1,predicted_text_2,stats.exact_match_2,num_words_2,predicted_text_3,stats.exact_match_3,num_words_3,predicted_text_4,stats.exact_match_4,num_words_4,predicted_text_5,stats.exact_match_5,num_words_5,predicted_text_6,stats.exact_match_6,num_words_6,predicted_text_7,stats.exact_match_7,num_words_7,predicted_text_8,stats.exact_match_8,num_words_8,predicted_text_9,stats.exact_match_9,num_words_9,predicted_text_10,stats.exact_match_10,num_words_10,predicted_text_11,stats.exact_match_11,num_words_11,predicted_text_12,stats.exact_match_12,num_words_12,predicted_text_13,stats.exact_match_13,num_words_13,predicted_text_14,stats.exact_match_14,num_words_14,predicted_text_15,stats.exact_match_15,num_words_15,predicted_text_16,stats.exact_match_16,num_words_16,predicted_text_17,stats.exact_match_17,num_words_17,predicted_text_18,stats.exact_match_18,num_words_18,predicted_text_19,stats.exact_match_19,num_words_19,predicted_text_20,stats.exact_match_20,num_words_20,predicted_text_21,stats.exact_match_21,num_words_21,predicted_text_22,stats.exact_match_22,num_words_22,predicted_text_23,stats.exact_match_23,num_words_23,predicted_text_24,stats.exact_match_24,num_words_24,predicted_text_25,stats.exact_match_25,num_words_25,predicted_text_26,stats.exact_match_26,num_words_26,predicted_text_27,stats.exact_match_27,num_words_27,predicted_text_28,stats.exact_match_28,num_words_28,predicted_text_29,stats.exact_match_29,num_words_29,std,agreement_level
410,id5367,What material has already broken down?, D,1.0,7, D,1.0,7,A,0.0,7, D,1.0,7, D,1.0,7, A,0.0,7, D,1.0,7,D,1.0,7,D,1.0,7,D,1.0,7,D,1.0,7,D,1.0,7,D,1.0,7, D,1.0,7, D,1.0,7, A,0.0,7, D,1.0,7,D,1.0,7, C,0.0,7, D,1.0,7, D,1.0,7,D,1.0,7,D,1.0,7,D,1.0,7, B,0.0,7,A,0.0,7, B,0.0,7, D,1.0,7,D,1.0,7,D,1.0,7,0.4301830671520764,Low
104,id5061,What type of characteristics are people not born with?, B,1.0,10, B,1.0,10,B,1.0,10, B,1.0,10, C,0.0,10, D,0.0,10, B,1.0,10,B,1.0,10,A,0.0,10,B,1.0,10,B,1.0,10,B,1.0,10,B,1.0,10, B,1.0,10, B,1.0,10, C,0.0,10, B,1.0,10,B,1.0,10, C,0.0,10, B,1.0,10, B,1.0,10,B,1.0,10,B,1.0,10,B,1.0,10, B,1.0,10,A,0.0,10, D,0.0,10, B,1.0,10,B,1.0,10,B,1.0,10,0.4301830671520764,Low
46,id5003,What would happen when balloons heat up?, B,0.0,8, A,1.0,8,A,1.0,8, B,0.0,8, C,0.0,8, B,0.0,8, A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8, A,1.0,8, A,1.0,8, D,0.0,8, A,1.0,8,A,1.0,8, A,1.0,8, A,1.0,8, A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8, B,0.0,8,B,0.0,8, A,1.0,8, A,1.0,8,A,1.0,8,A,1.0,8,0.4301830671520764,Low
359,id5316,"A star, burning far, far away, has enormous pressure and temperature. This allows for", B,1.0,15, B,1.0,15,B,1.0,15, B,1.0,15, D,0.0,15, A,0.0,15, B,1.0,15,B,1.0,15,D,0.0,15,B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15, B,1.0,15, B,1.0,15, C,0.0,15, B,1.0,15,A,0.0,15, B,1.0,15, B,1.0,15, B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15, B,1.0,15,A,0.0,15, B,1.0,15, B,1.0,15,B,1.0,15,A,0.0,15,0.4301830671520764,Low
340,id5297,A solid is likely to form in extreme, C,1.0,9, C,1.0,9,C,1.0,9, D,0.0,9, D,0.0,9, C,1.0,9, C,1.0,9,C,1.0,9,D,0.0,9,C,1.0,9,C,1.0,9,C,1.0,9,C,1.0,9, C,1.0,9, C,1.0,9, B,0.0,9, C,1.0,9,C,1.0,9, A,0.0,9, C,1.0,9, C,1.0,9,C,1.0,9,C,1.0,9,C,1.0,9, B,0.0,9,C,1.0,9, D,0.0,9, C,1.0,9,C,1.0,9,C,1.0,9,0.4301830671520764,Low
465,id5422,The light that appears dimmest is, C,1.0,7, C,1.0,7,C,1.0,7, D,0.0,7, C,1.0,7, C,1.0,7, C,1.0,7,C,1.0,7,D,0.0,7,C,1.0,7,C,1.0,7,C,1.0,7,C,1.0,7, C,1.0,7, C,1.0,7, D,0.0,7, C,1.0,7,C,1.0,7, D,0.0,7, C,1.0,7, C,1.0,7,C,1.0,7,C,1.0,7,C,1.0,7, B,0.0,7,D,0.0,7, C,1.0,7, C,1.0,7,C,1.0,7,D,0.0,7,0.4301830671520764,Low
28,id4985,Every evening a child can look into the night sky and see that the moon is, D,1.0,17, B,0.0,17,A,0.0,17, C,0.0,17, D,1.0,17, D,1.0,17, D,1.0,17,D,1.0,17,D,1.0,17,D,1.0,17,D,1.0,17,D,1.0,17,D,1.0,17, D,1.0,17, D,1.0,17, C,0.0,17, D,1.0,17,D,1.0,17, A,0.0,17, D,1.0,17, D,1.0,17,D,1.0,17,D,1.0,17,D,1.0,17, B,0.0,17,D,1.0,17, A,0.0,17, D,1.0,17,D,1.0,17,D,1.0,17,0.4301830671520764,Low
394,id5351,"When a city tears down a park in a city, the park", A,1.0,13, A,1.0,13,A,1.0,13, A,1.0,13, A,1.0,13, A,1.0,13, A,1.0,13,A,1.0,13,B,0.0,13,A,1.0,13,A,1.0,13,A,1.0,13,A,1.0,13, A,1.0,13, A,1.0,13, B,0.0,13, A,1.0,13,A,1.0,13, C,0.0,13, A,1.0,13, D,0.0,13,A,1.0,13,A,1.0,13,A,1.0,13, B,0.0,13,D,0.0,13, A,1.0,13, A,1.0,13,A,1.0,13,D,0.0,13,0.4301830671520764,Low
115,id5072,"Humans, cats, dogs, and elephants are known as mammals because their kids are born alive. Non-mammalian babies are born", C,1.0,20, C,1.0,20,C,1.0,20, C,1.0,20, D,0.0,20, B,0.0,20, C,1.0,20,C,1.0,20,B,0.0,20,C,1.0,20,C,1.0,20,C,1.0,20,C,1.0,20, C,1.0,20, C,1.0,20, A,0.0,20, C,1.0,20,C,1.0,20, B,0.0,20, C,1.0,20, C,1.0,20,C,1.0,20,C,1.0,20,C,1.0,20, B,0.0,20,C,1.0,20, D,0.0,20, C,1.0,20,C,1.0,20,C,1.0,20,0.4301830671520764,Low
306,id5263,"although there are many stars visible in the night sky, which is most visible in the day?", C,1.0,18, C,1.0,18,C,1.0,18, C,1.0,18, D,0.0,18, C,1.0,18, C,1.0,18,C,1.0,18,C,1.0,18,C,1.0,18,C,1.0,18,D,0.0,18,C,1.0,18, C,1.0,18, C,1.0,18, D,0.0,18, C,1.0,18,C,1.0,18, D,0.0,18, C,1.0,18, C,1.0,18,C,1.0,18,C,1.0,18,C,1.0,18, D,0.0,18,D,0.0,18, D,0.0,18, C,1.0,18,C,1.0,18,C,1.0,18,0.4301830671520764,Low
347,id5304,The inside of the Thanksgiving turkey is white instead of pink because of, A,1.0,14, A,1.0,14,A,1.0,14, B,0.0,14, D,0.0,14, B,0.0,14, A,1.0,14,A,1.0,14,A,1.0,14,A,1.0,14,A,1.0,14,A,1.0,14,A,1.0,14, A,1.0,14, A,1.0,14, C,0.0,14, A,1.0,14,A,1.0,14, D,0.0,14, A,1.0,14, A,1.0,14,A,1.0,14,A,1.0,14,A,1.0,14, B,0.0,14,A,1.0,14, B,0.0,14, A,1.0,14,A,1.0,14,A,1.0,14,0.4301830671520764,Low
56,id5013,A rabbit may enjoy, C,1.0,5, C,1.0,5,C,1.0,5, C,1.0,5, D,0.0,5, C,1.0,5, C,1.0,5,C,1.0,5,D,0.0,5,C,1.0,5,C,1.0,5,C,1.0,5,C,1.0,5, C,1.0,5, C,1.0,5, D,0.0,5, C,1.0,5,C,1.0,5, A,0.0,5, C,1.0,5, C,1.0,5,C,1.0,5,C,1.0,5,C,1.0,5, B,0.0,5,B,0.0,5, D,0.0,5, C,1.0,5,C,1.0,5,C,1.0,5,0.4301830671520764,Low
25,id4982,"If you were attacked by a shark and had to punch it sharply where it pulls in air from, you'd use your hand to make contact with", B,1.0,28, B,1.0,28,B,1.0,28, B,1.0,28, D,0.0,28, A,0.0,28, B,1.0,28,A,0.0,28,D,0.0,28,B,1.0,28,B,1.0,28,B,1.0,28,B,1.0,28, B,1.0,28, B,1.0,28, C,0.0,28, B,1.0,28,B,1.0,28, B,1.0,28, B,1.0,28, B,1.0,28,B,1.0,28,B,1.0,28,B,1.0,28, B,1.0,28,B,1.0,28, B,1.0,28, C,0.0,28,A,0.0,28,B,1.0,28,0.4301830671520764,Low
258,id5215,To get warm frogs can, D,1.0,6, D,1.0,6,D,1.0,6, D,1.0,6, C,0.0,6, D,1.0,6, D,1.0,6,D,1.0,6,D,1.0,6,D,1.0,6,D,1.0,6,D,1.0,6,D,1.0,6, D,1.0,6, D,1.0,6, B,0.0,6, D,1.0,6,C,0.0,6, B,0.0,6, D,1.0,6, D,1.0,6,D,1.0,6,D,1.0,6,D,1.0,6, B,0.0,6,C,0.0,6, B,0.0,6, D,1.0,6,D,1.0,6,D,1.0,6,0.4301830671520764,Low
246,id5203,Turbines churning seawater can be used to produce what?, A,1.0,10, A,1.0,10,A,1.0,10, D,0.0,10, C,0.0,10, D,0.0,10, A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10, A,1.0,10, A,1.0,10, C,0.0,10, A,1.0,10,A,1.0,10, C,0.0,10, A,1.0,10, A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10, B,0.0,10,A,1.0,10, B,0.0,10, A,1.0,10,A,1.0,10,A,1.0,10,0.4301830671520764,Low
273,id5230,Fruit comes from what source, D,1.0,6, D,1.0,6,D,1.0,6, D,1.0,6, D,1.0,6, D,1.0,6, D,1.0,6,D,1.0,6,B,0.0,6,D,1.0,6,D,1.0,6,D,1.0,6,B,0.0,6, D,1.0,6, D,1.0,6, C,0.0,6, D,1.0,6,D,1.0,6, D,1.0,6, D,1.0,6, D,1.0,6,D,1.0,6,B,0.0,6,D,1.0,6, B,0.0,6,D,1.0,6, A,0.0,6, D,1.0,6,D,1.0,6,C,0.0,6,0.4301830671520764,Low
242,id5199,A learned behavior is exhibited when, D,1.0,7, D,1.0,7,D,1.0,7, D,1.0,7, C,0.0,7, C,0.0,7, D,1.0,7,D,1.0,7,D,1.0,7,D,1.0,7,D,1.0,7,D,1.0,7,D,1.0,7, D,1.0,7, D,1.0,7, A,0.0,7, D,1.0,7,D,1.0,7, A,0.0,7, D,1.0,7, A,0.0,7,D,1.0,7,D,1.0,7,D,1.0,7, B,0.0,7,D,1.0,7, A,0.0,7, D,1.0,7,D,1.0,7,D,1.0,7,0.4301830671520764,Low
434,id5391,Which musical instrument is the same type as a guitar?, B,1.0,11, B,1.0,11,B,1.0,11, D,0.0,11, B,1.0,11, D,0.0,11, B,1.0,11,B,1.0,11,D,0.0,11,B,1.0,11,B,1.0,11,D,0.0,11,B,1.0,11, B,1.0,11, B,1.0,11, B,1.0,11, B,1.0,11,A,0.0,11, B,1.0,11, B,1.0,11, B,1.0,11,B,1.0,11,B,1.0,11,B,1.0,11, B,1.0,11,D,0.0,11, B,1.0,11, A,0.0,11,B,1.0,11,B,1.0,11,0.4301830671520764,Low
430,id5387,"When ice buildup is on a sidewalk, the ice may be reduced by", A,1.0,14, A,1.0,14,A,1.0,14, A,1.0,14, D,0.0,14, A,1.0,14, A,1.0,14,A,1.0,14,A,1.0,14,C,0.0,14,A,1.0,14,A,1.0,14,A,1.0,14, A,1.0,14, A,1.0,14, D,0.0,14, A,1.0,14,A,1.0,14, D,0.0,14, A,1.0,14, A,1.0,14,A,1.0,14,A,1.0,14,A,1.0,14, B,0.0,14,A,1.0,14, D,0.0,14, A,1.0,14,A,1.0,14,C,0.0,14,0.4301830671520764,Low
156,id5113,Lightning may lead to, A,1.0,5, B,0.0,5,A,1.0,5, A,1.0,5, D,0.0,5, A,1.0,5, A,1.0,5,A,1.0,5,A,1.0,5,A,1.0,5,A,1.0,5,A,1.0,5,A,1.0,5, A,1.0,5, A,1.0,5, B,0.0,5, A,1.0,5,A,1.0,5, B,0.0,5, A,1.0,5, B,0.0,5,A,1.0,5,A,1.0,5,A,1.0,5, B,0.0,5,A,1.0,5, C,0.0,5, A,1.0,5,A,1.0,5,A,1.0,5,0.4301830671520764,Low
22,id4979,What can feathers on Spheniscidae be used for?, A,1.0,9, A,1.0,9,A,1.0,9, B,0.0,9, C,0.0,9, A,1.0,9, A,1.0,9,A,1.0,9,B,0.0,9,A,1.0,9,A,1.0,9,A,1.0,9,A,1.0,9, A,1.0,9, A,1.0,9, B,0.0,9, A,1.0,9,A,1.0,9, A,1.0,9, A,1.0,9, B,0.0,9,A,1.0,9,A,1.0,9,A,1.0,9, B,0.0,9,A,1.0,9, D,0.0,9, A,1.0,9,A,1.0,9,A,1.0,9,0.4301830671520764,Low
120,id5077,Algae can be found in, A,1.0,6, A,1.0,6,A,1.0,6, D,0.0,6, D,0.0,6, A,1.0,6, A,1.0,6,A,1.0,6,A,1.0,6,A,1.0,6,A,1.0,6,A,1.0,6,A,1.0,6, A,1.0,6, A,1.0,6, D,0.0,6, A,1.0,6,A,1.0,6, A,1.0,6, A,1.0,6, D,0.0,6,A,1.0,6,A,1.0,6,A,1.0,6, B,0.0,6,C,0.0,6, B,0.0,6, A,1.0,6,A,1.0,6,A,1.0,6,0.4301830671520764,Low
261,id5218,when worms return nutrients from dead organisms to the soil by eating them it is known as, B,1.0,18, B,1.0,18,B,1.0,18, B,1.0,18, C,0.0,18, C,0.0,18, B,1.0,18,B,1.0,18,B,1.0,18,B,1.0,18,B,1.0,18,B,1.0,18,B,1.0,18, B,1.0,18, B,1.0,18, B,1.0,18, B,1.0,18,B,1.0,18, A,0.0,18, B,1.0,18, B,1.0,18,B,1.0,18,B,1.0,18,B,1.0,18, C,0.0,18,B,1.0,18, D,0.0,18, B,1.0,18,C,0.0,18,C,0.0,18,0.43018306715207644,Low
146,id5103,What would be the flavor if you ate the item that fell and is thought to have hit Sir Issac Newton's head, B,0.0,23, C,0.0,23,A,1.0,23, B,0.0,23, D,0.0,23, C,0.0,23, B,0.0,23,A,1.0,23,B,0.0,23,C,0.0,23,C,0.0,23,D,0.0,23,D,0.0,23, A,1.0,23, D,0.0,23, A,1.0,23, B,0.0,23,A,1.0,23, D,0.0,23, A,1.0,23, D,0.0,23,C,0.0,23,D,0.0,23,A,1.0,23, B,0.0,23,B,0.0,23, B,0.0,23, A,1.0,23,D,0.0,23,D,0.0,23,0.4497764451088035,Low
20,id4977,There was a lot more water vapor in the air when we went on a trip to, D,0.0,18, D,0.0,18,A,1.0,18, D,0.0,18, D,0.0,18, D,0.0,18, A,1.0,18,A,1.0,18,B,0.0,18,D,0.0,18,B,0.0,18,D,0.0,18,D,0.0,18, D,0.0,18, D,0.0,18, A,1.0,18, A,1.0,18,D,0.0,18, A,1.0,18, D,0.0,18, D,0.0,18,A,1.0,18,D,0.0,18,A,1.0,18, B,0.0,18,D,0.0,18, B,0.0,18, D,0.0,18,D,0.0,18,D,0.0,18,0.4497764451088035,Low
452,id5409,The skeletal system protects which of these?, D,0.0,8, D,0.0,8,D,0.0,8, D,0.0,8, D,0.0,8, D,0.0,8, A,1.0,8,A,1.0,8,D,0.0,8,D,0.0,8,D,0.0,8,D,0.0,8,D,0.0,8, D,0.0,8, D,0.0,8, D,0.0,8, A,1.0,8,A,1.0,8, A,1.0,8, D,0.0,8, D,0.0,8,A,1.0,8,D,0.0,8,A,1.0,8, B,0.0,8,D,0.0,8, B,0.0,8, D,0.0,8,A,1.0,8,D,0.0,8,0.4497764451088036,Low
491,id5448,"A shark will be unable to survive on eating algae and moss, because", A,1.0,14, A,1.0,14,A,1.0,14, A,1.0,14, D,0.0,14, A,1.0,14, A,1.0,14,A,1.0,14,A,1.0,14,A,1.0,14,A,1.0,14,A,1.0,14,A,1.0,14, A,1.0,14, A,1.0,14, B,0.0,14, A,1.0,14,A,1.0,14, B,0.0,14, A,1.0,14, A,1.0,14,A,1.0,14,A,1.0,14,A,1.0,14, B,0.0,14,B,0.0,14, B,0.0,14, D,0.0,14,A,1.0,14,D,0.0,14,0.4497764451088036,Low
293,id5250,All of the following are examples of evaporation apart from, C,0.0,11, C,0.0,11,C,0.0,11, A,1.0,11, D,0.0,11, B,0.0,11, A,1.0,11,B,0.0,11,B,0.0,11,B,0.0,11,B,0.0,11,D,0.0,11,B,0.0,11, C,0.0,11, B,0.0,11, D,0.0,11, A,1.0,11,C,0.0,11, A,1.0,11, C,0.0,11, C,0.0,11,A,1.0,11,B,0.0,11,B,0.0,11, A,1.0,11,C,0.0,11, A,1.0,11, C,0.0,11,A,1.0,11,C,0.0,11,0.4497764451088036,Low
212,id5169,Barnyard bovines, D,1.0,3, D,1.0,3,D,1.0,3, C,0.0,3, C,0.0,3, C,0.0,3, D,1.0,3,D,1.0,3,D,1.0,3,D,1.0,3,D,1.0,3,D,1.0,3,D,1.0,3, D,1.0,3, D,1.0,3, C,0.0,3, D,1.0,3,D,1.0,3, B,0.0,3, D,1.0,3, D,1.0,3,D,1.0,3,D,1.0,3,D,1.0,3, B,0.0,3,C,0.0,3, A,0.0,3, D,1.0,3,D,1.0,3,D,1.0,3,0.44977644510880366,Low
219,id5176,Vast quantities of metal can be obtained from, A,1.0,9, A,1.0,9,A,1.0,9, A,1.0,9, B,0.0,9, A,1.0,9, A,1.0,9,A,1.0,9,B,0.0,9,A,1.0,9,A,1.0,9,A,1.0,9,A,1.0,9, A,1.0,9, D,0.0,9, C,0.0,9, A,1.0,9,A,1.0,9, C,0.0,9, A,1.0,9, A,1.0,9,A,1.0,9,A,1.0,9,A,1.0,9, B,0.0,9,A,1.0,9, B,0.0,9, A,1.0,9,A,1.0,9,D,0.0,9,0.44977644510880366,Low
450,id5407,An ice cube placed in sunlight will, A,1.0,8, C,0.0,8,A,1.0,8, A,1.0,8, D,0.0,8, A,1.0,8, A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8, A,1.0,8, A,1.0,8, A,1.0,8, A,1.0,8,A,1.0,8, C,0.0,8, C,0.0,8, D,0.0,8,A,1.0,8,A,1.0,8,A,1.0,8, B,0.0,8,A,1.0,8, C,0.0,8, A,1.0,8,A,1.0,8,C,0.0,8,0.44977644510880366,Low
367,id5324,The body is negatively impacted by, D,0.0,7, C,1.0,7,C,1.0,7, C,1.0,7, D,0.0,7, C,1.0,7, C,1.0,7,C,1.0,7,B,0.0,7,C,1.0,7,C,1.0,7,C,1.0,7,C,1.0,7, C,1.0,7, C,1.0,7, D,0.0,7, C,1.0,7,C,1.0,7, B,0.0,7, C,1.0,7, C,1.0,7,C,1.0,7,C,1.0,7,C,1.0,7, B,0.0,7,C,1.0,7, B,0.0,7, C,1.0,7,C,1.0,7,D,0.0,7,0.44977644510880366,Low
428,id5385,In solid phase matter has a/an, A,1.0,7, A,1.0,7,A,1.0,7, C,0.0,7, C,0.0,7, A,1.0,7, A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7,C,0.0,7,A,1.0,7, A,1.0,7, A,1.0,7, D,0.0,7, A,1.0,7,A,1.0,7, D,0.0,7, A,1.0,7, A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7, B,0.0,7,C,0.0,7, C,0.0,7, A,1.0,7,A,1.0,7,A,1.0,7,0.44977644510880366,Low
239,id5196,A pulley is used to lift a flag on a flagpole by, D,1.0,13, D,1.0,13,D,1.0,13, B,0.0,13, D,1.0,13, D,1.0,13, D,1.0,13,D,1.0,13,B,0.0,13,D,1.0,13,D,1.0,13,D,1.0,13,D,1.0,13, D,1.0,13, D,1.0,13, D,1.0,13, D,1.0,13,D,1.0,13, A,0.0,13, A,0.0,13, D,1.0,13,A,0.0,13,D,1.0,13,D,1.0,13, B,0.0,13,B,0.0,13, B,0.0,13, D,1.0,13,D,1.0,13,D,1.0,13,0.44977644510880366,Low
322,id5279,What would cause a human to grow?, B,1.0,8, B,1.0,8,B,1.0,8, C,0.0,8, C,0.0,8, A,0.0,8, B,1.0,8,B,1.0,8,C,0.0,8,B,1.0,8,B,1.0,8,B,1.0,8,B,1.0,8, B,1.0,8, B,1.0,8, C,0.0,8, B,1.0,8,B,1.0,8, B,1.0,8, B,1.0,8, B,1.0,8,B,1.0,8,B,1.0,8,B,1.0,8, B,1.0,8,C,0.0,8, A,0.0,8, B,1.0,8,B,1.0,8,C,0.0,8,0.44977644510880366,Low
320,id5277,A warm-weather organism can be found in, A,1.0,8, A,1.0,8,A,1.0,8, C,0.0,8, C,0.0,8, C,0.0,8, A,1.0,8,A,1.0,8,D,0.0,8,A,1.0,8,A,1.0,8,A,1.0,8,A,1.0,8, A,1.0,8, A,1.0,8, A,1.0,8, A,1.0,8,A,1.0,8, A,1.0,8, A,1.0,8, C,0.0,8,A,1.0,8,A,1.0,8,A,1.0,8, B,0.0,8,C,0.0,8, B,0.0,8, A,1.0,8,A,1.0,8,A,1.0,8,0.44977644510880366,Low
266,id5223,Which of the following can be used to turn on an electrical device?, A,1.0,14, A,1.0,14,A,1.0,14, C,0.0,14, A,1.0,14, C,0.0,14, A,1.0,14,A,1.0,14,D,0.0,14,A,1.0,14,A,1.0,14,A,1.0,14,A,1.0,14, A,1.0,14, A,1.0,14, C,0.0,14, A,1.0,14,A,1.0,14, C,0.0,14, A,1.0,14, A,1.0,14,A,1.0,14,A,1.0,14,A,1.0,14, B,0.0,14,A,1.0,14, B,0.0,14, A,1.0,14,A,1.0,14,C,0.0,14,0.44977644510880366,Low
402,id5359,the closest star to our planet delivers solar energy to the planet, B,0.0,13, C,1.0,13,C,1.0,13, C,1.0,13, C,1.0,13, C,1.0,13, C,1.0,13,C,1.0,13,A,0.0,13,C,1.0,13,C,1.0,13,C,1.0,13,C,1.0,13, C,1.0,13, B,0.0,13, D,0.0,13, C,1.0,13,C,1.0,13, A,0.0,13, B,0.0,13, C,1.0,13,C,1.0,13,C,1.0,13,C,1.0,13, A,0.0,13,C,1.0,13, D,0.0,13, C,1.0,13,C,1.0,13,C,1.0,13,0.4497764451088037,Low
116,id5073,Wind can cause, D,1.0,4, D,1.0,4,D,1.0,4, D,1.0,4, D,1.0,4, A,0.0,4, D,1.0,4,D,1.0,4,A,0.0,4,D,1.0,4,D,1.0,4,D,1.0,4,D,1.0,4, C,0.0,4, C,0.0,4, B,0.0,4, D,1.0,4,D,1.0,4, A,0.0,4, D,1.0,4, D,1.0,4,D,1.0,4,D,1.0,4,D,1.0,4, B,0.0,4,B,0.0,4, D,1.0,4, D,1.0,4,D,1.0,4,D,1.0,4,0.4497764451088037,Low
18,id4975,Which requires energy to move?, A,1.0,6, A,1.0,6,A,1.0,6, A,1.0,6, A,1.0,6, A,1.0,6, A,1.0,6,A,1.0,6,D,0.0,6,A,1.0,6,A,1.0,6,D,0.0,6,A,1.0,6, A,1.0,6, A,1.0,6, D,0.0,6, A,1.0,6,A,1.0,6, D,0.0,6, A,1.0,6, B,0.0,6,A,1.0,6,A,1.0,6,A,1.0,6, B,0.0,6,D,0.0,6, D,0.0,6, A,1.0,6,A,1.0,6,A,1.0,6,0.4497764451088037,Low
122,id5079,"An octopus, when in danger and unable to swim to safety, may find itself", A,1.0,15, A,1.0,15,A,1.0,15, B,0.0,15, C,0.0,15, A,1.0,15, A,1.0,15,A,1.0,15,A,1.0,15,A,1.0,15,A,1.0,15,B,0.0,15,A,1.0,15, A,1.0,15, A,1.0,15, B,0.0,15, A,1.0,15,A,1.0,15, B,0.0,15, A,1.0,15, A,1.0,15,B,0.0,15,A,1.0,15,A,1.0,15, B,0.0,15,A,1.0,15, A,1.0,15, A,1.0,15,A,1.0,15,B,0.0,15,0.4497764451088037,Low
348,id5305,Little puppies are a result of:, A,1.0,7, A,1.0,7,A,1.0,7, D,0.0,7, D,0.0,7, A,1.0,7, A,1.0,7,A,1.0,7,D,0.0,7,A,1.0,7,A,1.0,7,D,0.0,7,A,1.0,7, A,1.0,7, A,1.0,7, B,0.0,7, A,1.0,7,A,1.0,7, A,1.0,7, A,1.0,7, D,0.0,7,A,1.0,7,A,1.0,7,A,1.0,7, B,0.0,7,D,0.0,7, A,1.0,7, A,1.0,7,A,1.0,7,A,1.0,7,0.4497764451088037,Low
272,id5229,How can we see how wind effects sand?, B,1.0,9, B,1.0,9,B,1.0,9, B,1.0,9, D,0.0,9, B,1.0,9, B,1.0,9,B,1.0,9,B,1.0,9,D,0.0,9,B,1.0,9,B,1.0,9,B,1.0,9, B,1.0,9, B,1.0,9, D,0.0,9, B,1.0,9,D,0.0,9, D,0.0,9, B,1.0,9, D,0.0,9,B,1.0,9,D,0.0,9,B,1.0,9, B,1.0,9,B,1.0,9, C,0.0,9, B,1.0,9,B,1.0,9,B,1.0,9,0.4497764451088037,Low
481,id5438,Burning something that reproduces usually will:, A,1.0,7, A,1.0,7,A,1.0,7, C,0.0,7, C,0.0,7, A,1.0,7, A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7,A,1.0,7, B,0.0,7, A,1.0,7, D,0.0,7, A,1.0,7,A,1.0,7, B,0.0,7, A,1.0,7, D,0.0,7,A,1.0,7,A,1.0,7,A,1.0,7, B,0.0,7,A,1.0,7, A,1.0,7, A,1.0,7,A,1.0,7,B,0.0,7,0.4497764451088037,Low
390,id5347,A bear cub learns to stay away from unknown bears because, C,1.0,12, C,1.0,12,C,1.0,12, C,1.0,12, C,1.0,12, A,0.0,12, C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12, A,0.0,12, C,1.0,12, C,1.0,12, C,1.0,12,A,0.0,12, D,0.0,12, A,0.0,12, A,0.0,12,C,1.0,12,C,1.0,12,C,1.0,12, B,0.0,12,C,1.0,12, D,0.0,12, C,1.0,12,C,1.0,12,C,1.0,12,0.4497764451088037,Low
330,id5287,A food that is a source of heat is, A,1.0,10, A,1.0,10,A,1.0,10, D,0.0,10, D,0.0,10, C,0.0,10, A,1.0,10,A,1.0,10,B,0.0,10,A,1.0,10,A,1.0,10,A,1.0,10,A,1.0,10, A,1.0,10, A,1.0,10, C,0.0,10, A,1.0,10,A,1.0,10, D,0.0,10, A,1.0,10, B,0.0,10,A,1.0,10,A,1.0,10,A,1.0,10, B,0.0,10,A,1.0,10, A,1.0,10, A,1.0,10,A,1.0,10,A,1.0,10,0.44977644510880377,Low
227,id5184,How is electricity produced from the ocean?, B,1.0,8, B,1.0,8,B,1.0,8, D,0.0,8, D,0.0,8, B,1.0,8, B,1.0,8,B,1.0,8,D,0.0,8,B,1.0,8,B,1.0,8,B,1.0,8,B,1.0,8, D,0.0,8, B,1.0,8, C,0.0,8, B,1.0,8,B,1.0,8, C,0.0,8, B,1.0,8, D,0.0,8,B,1.0,8,B,1.0,8,B,1.0,8, B,1.0,8,D,0.0,8, B,1.0,8, B,1.0,8,B,1.0,8,B,1.0,8,0.44977644510880377,Low
11,id4968,A cactus stem is used to store, B,1.0,8, B,1.0,8,B,1.0,8, C,0.0,8, C,0.0,8, D,0.0,8, B,1.0,8,B,1.0,8,B,1.0,8,B,1.0,8,B,1.0,8,B,1.0,8,B,1.0,8, C,0.0,8, C,0.0,8, C,0.0,8, B,1.0,8,B,1.0,8, C,0.0,8, B,1.0,8, D,0.0,8,B,1.0,8,B,1.0,8,B,1.0,8, B,1.0,8,B,1.0,8, B,1.0,8, B,1.0,8,B,1.0,8,B,1.0,8,0.44977644510880377,Low
